"S0MIBIAS" "S0MIVAR" "S0MIMSE" "S0MSE" "S0SIBIAS" "S0SIVAR" "S0SIMSE" "S0SSE" "S0AIBIAS" "S0AIVAR" "S0AIMSE" "S0ASE" "S1MIBIAS" "S1MIVAR" "S1MIMSE" "S1MSE" "S1SIBIAS" "S1SIVAR" "S1SIMSE" "S1SSE" "S1AIBIAS" "S1AIVAR" "S1AIMSE" "S1ASE" "SS" "Scenario"
0.0542508261251447 0.12114806284129 0.132685072304037 0.000648812880087706 0.00931902873428762 0.0772819890403112 0.0778034550694713 0.000368251714201675 1.60116628309385 3.87441712291416 4.19044513153492 0.237072003830977 0.00380036322805458 0.134705008496727 0.134691264139344 0.000874934337432526 0.0330286311660571 0.0846099782598393 0.0907886559511308 0.000501731123419914 14.074022990574 6.71375988612714 15.5919088111741 0.180082486249227 "100" "Mixed"
0.0149381740257889 0.0729799734296944 0.0744573669189413 0.000408310441891885 0.00433398138609955 0.047053643353126 0.0472293838844572 0.000218257358608059 2.60094426169251 1.92577543095531 3.23570911113651 0.100915700905888 0.00340579802943216 0.0744908338638941 0.0745314356874052 0.000427817533903653 0.0102669291891308 0.0482226107876684 0.0492798600440626 0.000216701986813222 3.42199277796077 2.67759733313589 4.34423670204026 0.12150242271888 "300" ""
0.00734303995684211 0.0577168083812966 0.0581534089762704 0.00032927289893055 0.00426316725863864 0.0367943013097591 0.0370221742114046 0.000177553313411446 2.654026858597 0.644371057206697 2.73105426739576 0.0323083205184449 0.00293602519660109 0.0617008606297821 0.0617398530141465 0.000382779416536362 0.00833199953561033 0.0382667302285452 0.039144610305932 0.000223875315400692 2.30235469692398 1.59393885745371 2.79981027762016 0.045990084946598 "500" ""
0.0455702506292006 0.128888157695189 0.136646232217628 0.000691103890819044 0.0095183999416803 0.0779472551917087 0.0784875707024954 0.000335150794073556 0.484479654528867 0.943056607473215 1.05980514472539 0.142452235642915 0.0052434967452037 0.144348490904584 0.144371550513671 0.000929210862011915 0.0338437734050451 0.086352753403646 0.0927078325745055 0.000468476520718213 2.14332591178035 1.39344533364537 2.55608962520278 0.0476305077083083 "100" "Positive"
0.00792447037090126 0.077529780122442 0.0778951421443447 0.000445488082177738 0.00287474562435562 0.0472063056928924 0.0472701917097698 0.000210512510957999 0.0639855345912878 0.185665591272725 0.196294138241061 0.023278057241627 0.003578790521678 0.0834802064303101 0.0835151702529522 0.000516478967103776 0.0133761597597945 0.0496110264950671 0.0513586832567181 0.00025211524500069 0.446595601156988 0.354609421198288 0.570148861906918 0.0215531951073422 "300" ""
0.0028322283860831 0.0641943299442407 0.0642247039901624 0.000400190923495374 0.0029547916344347 0.0376150021656209 0.0377121239541698 0.000195483397356159 0.0536599807912358 0.130729793358399 0.141253609267778 0.00148292333056769 0.00245269913624437 0.0647501195752197 0.0647641964365588 0.000401447865929012 0.00836522680823804 0.0378687846961068 0.038763227794638 0.00019839628943226 0.208630385661485 0.130173088912536 0.245875427534381 0.0020963292897067 "500" ""
0.0233898162699416 0.147510299965237 0.149280316225482 0.000887510292208209 0.0143540273985765 0.0759449475523604 0.0772522202026008 0.000413389562180081 0.0861440755954811 0.753320214520063 0.75785530018543 0.0339638798052022 0.00305472723808403 0.160414760205811 0.160363629776503 0.00111869424558053 0.0400171795609891 0.0823812466698556 0.0915492096803307 0.000578764340480618 0.291536186028131 0.85930822575516 0.907009131148887 0.0303392244285351 "100" "No"
0.00302793521138051 0.085643490802533 0.0856541948825101 0.000537828364672652 0.00659089351862838 0.0436525188824426 0.0441256925129921 0.00025019548067533 0.00774529912307128 0.136640717442284 0.136791829565894 0.00183647906579548 0.00258905186565315 0.0858877300648843 0.0858838090857978 0.000541536946197348 0.0143517295409406 0.0437435816035376 0.0460169487405473 0.000258196533520622 0.0585292774692757 0.126874376934542 0.139666340741358 0.00174014010311299 "300" ""
0.0019240396404761 0.0663800972134192 0.0663747912787305 0.000418621044474437 0.00342271016244275 0.0331514308179654 0.0333111586824769 0.000191790817914784 0.00564066472370649 0.11691169421966 0.116989285832469 0.00146958638913639 0.00167299060765258 0.0663464843905277 0.066334403084409 0.000417987091299676 0.00900037162570095 0.0331379007431903 0.0343224275744096 0.000194457480690651 0.0589836145248193 0.107220014455912 0.122326212035028 0.00140483580863059 "500" ""
