"s0q_B" "s0q_V" "s0q_M" "s0q_SE" "s1q_B" "s1q_V" "s1q_M" "s1q_SE" "lq_B" "lq_V" "lq_M" "lq_SE" "cb_B" "cb_V" "cb_M" "cb_SE" "Qntl" "SS" "Scenario"
0.0557346532443866 0.233035559320547 0.239494504964529 0.032507811877644 0.0395733863340242 0.263699523038262 0.266521957665964 0.0426806409749025 1.73059209741417 1.18358944986886 2.09629008238064 0.0570405437993049 0.0109402407106823 0.244754609946831 0.244876710076607 0.0428275019992135 90 "100" "Positive"
0.0590547905452753 0.274316749729087 0.280467284703752 0.036989363989157 0.0485490417459241 0.310711957304182 0.314328471420951 0.0487181822908401 2.34723183553431 1.50519478885507 2.78798189212014 0.0690572731283102 0.0229411711146427 0.312312861628619 0.312998532819611 0.0488395768335254 95 "100" "Positive"
0.0106653342456556 0.0837127110012019 0.0843478483410165 0.0122779470991119 0.0370253812417966 0.0905052253715218 0.0977439690202458 0.0146835114372857 1.78723926544794 1.48454851221998 2.3229086492603 0.0905514773945054 0.00451205057147662 0.0704175283324024 0.0705267911400186 0.0112893029445815 5 "300" "Positive"
0.0083233500978325 0.0824796912190923 0.0828575568127875 0.0150914956868001 0.0106527250418667 0.0889608631999101 0.0895522288773957 0.0171708749283653 0.179125069765544 0.104534858549379 0.207370199724545 0.00917934066099876 0.00216324186820523 0.0689929085750097 0.068992325860101 0.0180922391936879 50 "300" "Positive"
0.00927282659342052 0.142233935097092 0.142464897830807 0.0195748833772675 0.015814894357503 0.153629573914559 0.154365005162202 0.0222915906598693 1.74329235493043 1.1587977832231 2.09297341714109 0.0486909337786069 0.0043395643883581 0.129878002644082 0.129885561531396 0.0219932185668369 90 "300" "Positive"
0.00973562794295214 0.16731052113331 0.167510000068239 0.0220272990954877 0.0174160518197679 0.180789535614809 0.181536470695613 0.0251776987205545 2.36253698378439 1.48487466097205 2.7900231012999 0.0601023229435223 0.00719870650586206 0.164929591586593 0.165004211419276 0.0232694786236826 95 "300" "Positive"
0.00671609832351052 0.0687238827358771 0.0690170635634939 0.010173552422839 0.0207666506926508 0.0692379918849901 0.0722520546540807 0.0102436768325185 1.80741688515111 1.47925509762763 2.33511525303203 0.0846990198734109 0.00229587680256212 0.0543413378460152 0.0543626624457303 0.00865168956607431 5 "500" "Positive"
0.00418104552675989 0.0683518539182259 0.0684454899889049 0.0131020067111711 0.00600343647646764 0.0692036108001406 0.0694290418885105 0.0132935458313608 0.179318490961478 0.0801227430744875 0.196388277411164 0.00595065405071516 0.00148046626817084 0.0533026167055556 0.0532965248312018 0.0151003712848159 50 "500" "Positive"
0.00528957210800761 0.117117590596438 0.117178466751249 0.0180908930863769 0.0105418520625735 0.118685224850894 0.119093354391497 0.0181179664907048 1.75471785567275 1.15329717306628 2.09947589365776 0.046483409780781 0.00328458408503451 0.0996900347250187 0.0996942998022636 0.01705316747991 90 "500" "Positive"
0.00582367419136819 0.137412144014788 0.137466833841859 0.0205376341054338 0.0118323286256075 0.139273754624666 0.139706068405166 0.0204872071639074 2.37638766715587 1.47888848575995 2.79859650302978 0.0572610873623384 0.004716362763978 0.127087155032888 0.127111124246072 0.0183725811378848 95 "500" "Positive"
0.019689999504658 0.229542306304944 0.23027087699903 0.0391164917604968 0.0790102226612052 0.253428473429013 0.265338237799208 0.0520382453105375 2.09078591570546 1.52908574851316 2.58981676347807 0.0801124720065072 0.0179732696856639 0.226416195411572 0.227015567030766 0.0367322755125017 5 "100" "No"
0.0242473244257616 0.165318170089682 0.167005089761502 0.0319994235680692 0.00979984629854202 0.181356380323353 0.181530392867915 0.0406284005853553 0.00498427212900328 0.257812896905204 0.257732158042994 0.0961020963407597 0.00279139497007335 0.131859529865578 0.13182314124096 0.0358188677605798 50 "100" "No"
0.0398305060486468 0.202938428965459 0.206710645969454 0.0298958396038339 0.0475021723670262 0.222997023290236 0.227891204532988 0.038726414126203 1.62943273265211 1.20099590282777 2.02385765252614 0.0639107195869652 0.010366563989031 0.181973852624243 0.18217802887508 0.0325783726574989 90 "100" "No"
0.0447820518296976 0.22977047800342 0.233981004048268 0.0386392114477817 0.0541517830106812 0.253448762786556 0.259045275359181 0.04465966564355 2.09128035268172 1.52764553605108 2.58936685242658 0.0798215449895407 0.0190299191441544 0.225430215597653 0.226119661119799 0.0358221601421412 95 "100" "No"
0.0108324976422154 0.131804386518125 0.132183081043992 0.0184999150398695 0.0243258194784443 0.132108083912093 0.134264063629802 0.0183893625393706 2.09839153120914 1.51328166872048 2.58669256111483 0.0705901551775175 0.00642869021421374 0.119220736549514 0.119334397795671 0.0174513164395967 5 "300" "No"
0.00335117534732154 0.0951992971887028 0.0952106803633196 0.0185888600345994 0.00294363007958955 0.095463197761465 0.0954608498954582 0.0187285352619566 0.00311500039171294 0.105015684855335 0.105009375767165 0.0162267789316687 0.00193530928815795 0.0697282430085794 0.0697202357083743 0.0183276531715087 50 "300" "No"
0.00984884671201986 0.118708568653083 0.119057264914616 0.0169090381807935 0.0186615575258562 0.119162395120729 0.120555922557909 0.0167997281294819 1.63479388516563 1.1810381658823 2.01643431459998 0.0546756762333136 0.00363677505321365 0.096658252552151 0.0966783383257938 0.0168970606976935 90 "300" "No"
0.0121846419800163 0.131729441862096 0.132226164988731 0.0177189678843636 0.0236502346245667 0.132257174009004 0.134289991118356 0.0175801787904032 2.09825332895987 1.51346365342511 2.58668681724321 0.0700035598988373 0.00575344697497956 0.119111052314055 0.119190425339757 0.0172779948095278 95 "300" "No"
0.00586937512357671 0.10112263772426 0.10124234112659 0.0147920809368177 0.0151293317674347 0.101216973713143 0.102291385617795 0.0147006448119849 2.11367818857066 1.51041899459479 2.59744483262549 0.0655612732015698 0.00359603484779143 0.091994018291633 0.0920183023570116 0.0133138202856697 5 "500" "No"
0.00206121343249024 0.0737503655235823 0.0737422938296702 0.0144230992149454 0.00185244658794544 0.07373500964802 0.0737214104213084 0.0144037995741486 0.0024822473547158 0.0805087947039444 0.0805068066102933 0.0119746934152098 0.00138250959368855 0.0538914200641981 0.0538822067491297 0.015285365316521 50 "500" "No"
0.00523243142623388 0.0913405373185221 0.0914446772781715 0.0137807190053189 0.0116610506374602 0.0912674386385367 0.0919641001274564 0.0136858712990525 1.6469757101998 1.1779113628145 2.02450406111151 0.051992162336596 0.00258455759947503 0.0742323540723318 0.0742402309177034 0.013119687212216 90 "500" "No"
0.00643348402072408 0.101115924537859 0.10126991400014 0.0144984072337794 0.0147290032911352 0.101043122908867 0.102060994079225 0.0144217501493353 2.11384574644693 1.51044139456299 2.59759419713217 0.0664585376504216 0.00365605559629463 0.0917848901728597 0.0918118093738658 0.0136381649271425 95 "500" "No"
