"s0q_B" "s0q_V" "s0q_M" "s0q_SE" "s1q_B" "s1q_V" "s1q_M" "s1q_SE" "lq_B" "lq_V" "lq_M" "lq_SE" "cb_B" "cb_V" "cb_M" "cb_SE" "Qntl" "SS" "Scenario"
0.0482634056079025 0.245352289860748 0.249933800664587 0.0604533121450615 0.028819779468169 0.283088436346236 0.284410800460809 0.0844307445575654 1.74069100459566 1.01241815971547 2.0134474696579 0.608115431171467 0.00655709820159127 0.255690110687891 0.255646339319982 0.0807224707486518 90 "100" "Positive"
0.0502761305099808 0.291763214101161 0.295919476595567 0.0715410616816522 0.0356841069580961 0.336972719672324 0.338689265668335 0.100313381726834 2.36132736688063 1.27663443659074 2.68403290270147 0.795550269021642 0.0137537267859823 0.329751711370182 0.329873642416177 0.0926825279481796 95 "100" "Positive"
0.0103240730812331 0.0843716034916653 0.0849590218473922 0.0170690033652529 0.0350779408744612 0.0919218955931708 0.0983445330994283 0.022568454171134 1.78003956022699 1.28332565809772 2.1940416258495 0.807260426585037 0.00455441034652732 0.0710415688384986 0.0711519518505055 0.0175918614575137 5 "300" "Positive"
0.00633511814456306 0.0833043245632735 0.0835033209061643 0.0193768892856926 0.00942246090768693 0.0898800804694557 0.0903279204116176 0.02135690126698 0.179933973685466 0.107212142529272 0.209425843554355 0.0351803673594405 0.00271619483057876 0.0719198912251151 0.0719352208409498 0.0232846235251655 50 "300" "Positive"
0.00578761100176526 0.147860038179858 0.147899373699709 0.0331277541421975 0.013341801426235 0.160397823756691 0.160871806322033 0.0383091351888779 1.74485748889883 1.00177109560841 2.01173294431314 0.684963072531502 0.00514103270787056 0.1340356073779 0.134067179870469 0.0362814499457683 90 "300" "Positive"
0.00637732592523885 0.175062488026046 0.175091113781118 0.0393750515946769 0.0149419126969015 0.190061134583887 0.190552807377579 0.0456801929212101 2.36646995838532 1.28291999544309 2.6915456330765 0.89356467338517 0.00601009954756306 0.174321893442477 0.174338336883798 0.0450948247493268 95 "300" "Positive"
0.00614119595789922 0.0701623709459084 0.0703956662462102 0.0148514182755242 0.0195715075625481 0.0708998868034977 0.0735174201334004 0.0151593852601271 1.92101112161942 1.27590216332206 2.30577148334891 0.772701543456461 0.00200608247051262 0.0541951273837382 0.0542051573854921 0.0130032155310565 5 "500" "Positive"
0.00398043732759244 0.0683244940450265 0.0684062287466663 0.0161324997650332 0.00609130906732411 0.0693110462380384 0.0695436636627275 0.0159184834011453 0.178783767196716 0.0813501341954705 0.196404841850544 0.0279795503135145 0.00111428564065377 0.0553692126749413 0.0553527379180073 0.0179525785909964 50 "500" "Positive"
0.00674132381561069 0.120801880804636 0.12092951152766 0.0264076986768665 0.0117518526333378 0.122728087773368 0.123228354631938 0.0260946470903701 1.85881601508606 0.995080249684105 2.10817254904538 0.66014982508841 0.00280967153322002 0.101805621397939 0.101793489073697 0.0261902328743645 90 "500" "Positive"
0.00798441233422651 0.142971331573008 0.143122715494187 0.0312958264627966 0.0135400845100357 0.145267628193056 0.145824946444613 0.0309015883060422 2.51257234991928 1.27554418708669 2.81751766166892 0.861863526233078 0.00449511085750114 0.131772191733626 0.131782975476313 0.030026161292407 95 "500" "Positive"
0.0225996560880887 0.235741493732065 0.236704926586791 0.0653233880330047 0.0706510569667483 0.276457862239776 0.285208857672954 0.0881328561995174 2.09273155740157 1.28370653920763 2.45474641209026 0.779589119654758 0.0193574185810011 0.236070052148225 0.236744693933918 0.0648579251986308 5 "100" "No"
0.0253110682333952 0.165794807744418 0.167633769067719 0.0440546035925667 0.00764216952461402 0.191682072284472 0.191738565691614 0.0584200685775176 0.00815461911395445 0.298440250935633 0.298402437335955 0.160855914952943 0.00511451539528068 0.132650436599265 0.132682705954371 0.0404625635777575 50 "100" "No"
0.0353767314463234 0.208772059271101 0.21164522221725 0.0520219458588845 0.0395344625253904 0.239605200662685 0.242726626597892 0.073597143194689 1.6274988739254 1.0189944029599 1.9199124532902 0.608242274882842 0.00552577227193588 0.188913237780746 0.188899595967268 0.0586510488976796 90 "100" "No"
0.0395126513389629 0.24046367128213 0.243569710853193 0.0637269145231083 0.0448360428146269 0.282044798219858 0.285446999756439 0.0886192203678914 2.08934268102584 1.28539501654866 2.45274151654344 0.781345780422583 0.0120555318858969 0.236413136550866 0.236602231206166 0.0662002590391813 95 "100" "No"
0.0108948354941235 0.135523647748455 0.135893303294873 0.0287198095831029 0.0244540655963551 0.1358929381243 0.138008786189915 0.0292269256100997 2.11693165070365 1.29366410881803 2.48058317203201 0.863278580823421 0.00644780696353077 0.123991860526507 0.12409746858815 0.0297854813507374 5 "300" "No"
0.00281820219404728 0.0965328063964147 0.0965256773696173 0.0229379789076226 0.00328164420611273 0.0967611968118394 0.0967684642223208 0.0230093857511373 0.00388379609376186 0.107421502323049 0.10743799911706 0.0183592575862025 0.00234766009994026 0.0724501806988062 0.0724519921227238 0.0233150169230664 50 "300" "No"
0.00800274786296493 0.122700329725127 0.122899794617804 0.0280597966618339 0.0164209375150115 0.123126736792473 0.124155871019947 0.027631982356599 1.64764531608221 1.00975594976929 1.93218077793565 0.673076779611311 0.00379231702075205 0.0994607304082528 0.0994832957075492 0.0271344886117628 90 "300" "No"
0.00992841001595881 0.137128619997248 0.137419167110605 0.0314933144180481 0.0204242730033403 0.13759745168151 0.139036961194681 0.0308263253552538 2.1150013144912 1.29318987830961 2.47868882306766 0.863795697799156 0.00454532820109417 0.125087943161366 0.125107979518784 0.0324679214186885 95 "300" "No"
0.00527128791734733 0.104904862968722 0.104984816618973 0.0233173723728112 0.0146677471749998 0.104801688939216 0.10577123152208 0.0230486964166158 2.26673477837074 1.28464525830706 2.60513909066802 0.836405693881332 0.00277129230780972 0.0948479889233451 0.0948410508316705 0.0225798561020652 5 "500" "No"
0.0020462624066464 0.0738933626237191 0.0738847480921297 0.0172726416252898 0.002261069562868 0.0737710534700591 0.0737688185978355 0.0171576508325995 0.00235758989043048 0.081648452095398 0.081641665159013 0.0140455479225054 0.0010935773551921 0.0558094176433038 0.0557922245301154 0.0181016737380265 50 "500" "No"
0.00616995451822121 0.0930793838771648 0.0932372043232023 0.0193229052469728 0.0120107418394255 0.0930597818693868 0.0937855042003273 0.019449927437276 1.76681067127214 1.00273916944821 2.03128045927313 0.651697810091926 0.0021971761947673 0.0755553849643992 0.0755495543610437 0.0198462814905305 90 "500" "No"
0.00752275172328016 0.103958725307737 0.104178697172368 0.0214070177458495 0.0147983990138211 0.103932883381975 0.104929666049289 0.0215522993694134 2.26755930620981 1.28523988393453 2.60614944407943 0.836400687775999 0.00343311096548649 0.0945941575170794 0.0946091582915259 0.0218948720973316 95 "500" "No"
